x_data_plot1,y_data_plot1,x_data_plot2,y_data_plot2
38780,0.014061282,,
38781,0.01414317,,
38782,0.014014809,,
38783,0.013825456,,
38784,0.014040281,,
38785,0.014190866,,
38786,0.01402798,,
38787,0.013951613,,
38788,0.013853791,,
38789,0.013888488,,
38790,0.014094751,,
38791,0.014373142,,
38792,0.014386243,,
38793,0.014298852,,
38794,0.014220339,,
38795,0.01437678,,
38796,0.014201436,,
38797,0.014145607,,
38798,0.014263615,,
38799,0.014260454,,
38800,0.014309365,,
38801,0.014156471,,
38802,0.014167284,,
38803,0.014380535,,
38804,0.014311941,,
38805,0.014217202,,
38806,0.014299401,,
38807,0.014473224,,
38808,0.014292359,,
38809,0.014289463,,
38810,0.014196941,,
38811,0.014205342,,
38812,0.014582621,,
38813,0.0144863,,
38814,0.014378831,,
38815,0.014217778,,
38816,0.014245145,,
38817,0.014190002,,
38818,0.014043342,,
38819,0.014060406,,
38820,0.013987031,,
38821,0.0138801,,
38822,0.013841275,,
38823,0.013721457,,
38824,0.013601455,,
38825,0.013480141,,
38826,0.013489727,,
38827,0.013332601,,
38828,0.01338964,,
38829,0.013242202,,
38830,0.0131872995,,
38831,0.0131993275,,
38832,0.01323578,,
38833,0.013111674,,
38834,0.013158375,,
38835,0.013326631,,
38836,0.013227913,,
38837,0.013027965,,
38838,0.012975075,,
38839,0.013008975,,
38840,0.013119825,,
38841,0.012922235,,
38842,0.013069663,,
38843,0.013162777,,
38844,0.013329868,,
38845,0.013398197,,
38846,0.013274332,,
38847,0.013270507,,
38848,0.013474733,,
38849,0.013384969,,
38850,0.0132015925,,
38851,0.013193669,,
38852,0.013103881,,
38853,0.012992199,,
38854,0.012923432,,
38855,0.013239607,,
38856,0.013256929,,
38857,0.013085367,,
38858,0.013127057,,
38859,0.013134371,,
38860,0.013214465,,
38861,0.013265157,,
38862,0.013210788,,
38863,0.0138172265,,
38864,0.013772977,,
38865,0.013931264,,
38866,0.013775905,,
38867,0.013633452,,
38868,0.013535084,,
38869,0.01345127,,
38870,0.013555415,,
38871,0.013452326,,
38872,0.013326475,,
38873,0.01333518,,
38874,0.013240679,,
38875,0.013181342,,
38876,0.01310165,,
38877,0.013244972,,
38878,0.013185173,,
38879,0.013152563,,
38880,0.013842358,,
38881,0.013831284,,
38882,0.013910139,,
38883,0.013912582,,
38884,0.013913686,,
38885,0.013833869,,
38886,0.013666455,,
38887,0.013613243,,
38888,0.013588268,,
38889,0.013607781,,
38890,0.013509687,,
38891,0.013400015,,
38892,0.013334179,,
38893,0.013246155,,
38894,0.013479285,,
38895,0.01367258,,
38896,0.01355774,,
38897,0.01338798,,
38898,0.013298123,,
38899,0.01352085,,
38900,0.0134637905,,
38901,0.01337906,,
38902,0.0133564025,,
38903,0.013311284,,
38904,0.013254901,,
38905,0.01428581,,
38906,0.014235337,,
38907,0.014273804,,
38908,0.01414066,,
38909,0.013941783,,
38910,0.013813405,,
38911,0.013784262,,
38912,0.013717841,,
38913,0.01365474,,
38914,0.013758607,,
38915,0.013612982,,
38916,0.014380925,,
38917,0.014281101,,
38918,0.014152057,,
38919,0.0140558705,,
38920,0.013878889,,
38921,0.013949238,,
38922,0.013803865,,
38923,0.013812092,,
38924,0.013733057,,
38925,0.013954855,,
38926,0.013960069,,
38927,0.013858398,,
38928,0.013958681,,
38929,0.01453063,,
38930,0.014471806,,
38931,0.014286402,,
38932,0.0141546745,,
38933,0.0139541915,,
38934,0.013933378,,
38935,0.01374807,,
38936,0.013771615,,
38937,0.013773623,,
38938,0.013624118,,
38939,0.013572378,,
38940,0.013526808,,
38941,0.013362245,,
38942,0.013514668,,
38943,0.014101824,,
38944,0.014104097,,
38945,0.014481753,,
38946,0.015317594,,
38947,0.015156692,,
38948,0.015027385,,
38949,0.015204063,,
38950,0.015077832,,
38951,0.0149260145,,
38952,0.0148086315,,
38953,0.014924409,,
38954,0.014920985,,
38955,0.0148379225,,
38956,0.014893602,,
38957,0.014851499,,
38958,0.014815753,,
38959,0.014684732,,
38960,0.01470091,,
38961,0.014662544,,
38962,0.014719462,,
38963,0.014753379,,
38964,0.014708851,,
38965,0.014911466,,
38966,0.014967686,,
38967,0.0147641795,,
38968,0.014536226,,
38969,0.014352486,,
38970,0.014227921,,
38971,0.014034613,,
38972,0.014597759,,
38973,0.014809726,,
38974,0.0148617085,,
38975,0.014673316,,
38976,0.014613742,,
38977,0.014704764,,
38978,0.0147568565,,
38979,0.014599108,,
38980,0.014906222,,
38981,0.014974666,,
38982,0.01499335,,
38983,0.014882417,,
38984,0.014979161,,
38985,0.014823099,,
38986,0.014832824,,
38987,0.014904874,,
38988,0.01570513,,
38989,0.015530667,,
38990,0.015439685,,
38991,0.015485926,,
38992,0.015294142,,
38993,0.015617674,,
38994,0.015490595,,
38995,0.015381284,,
38996,0.015339572,,
38997,0.015312194,,
38998,0.015303948,,
38999,0.015067056,,
39000,0.015043694,,
39001,0.015150083,,
39002,0.015011479,,
39003,0.015041841,,
39004,0.014901312,,
39005,0.014860511,,
39006,0.014749537,,
39007,0.014772557,,
39008,0.014767178,,
39009,0.015045057,,
39010,0.015008205,,
39011,0.014918483,,
39012,0.014969182,,
39013,0.015072126,,
39014,0.015013009,,
39015,0.015171519,,
39016,0.015119741,,
39017,0.0150323985,,
39018,0.015022938,,
39019,0.015237946,,
39020,0.015483271,,
39021,0.015587707,,
39022,0.015423346,,
39023,0.015215344,,
39024,0.015159532,,
39025,0.015059403,,
39026,0.014876658,,
39027,0.014737132,,
39028,0.015282737,,
39029,0.015207739,,
39030,0.015020015,,
39031,0.014806422,,
39032,0.01504736,,
39033,0.015231855,,
39034,0.015167876,,
39035,0.015029397,,
39036,0.014873017,,
39037,0.014800438,,
39038,0.014833953,,
39039,0.014698694,,
39040,0.0146016,,
39041,0.014598258,,
39042,0.014401325,,
39043,0.014364584,,
39044,0.014314499,,
39045,0.014241492,,
39046,0.014183642,,
39047,0.0140308505,,
39048,0.01403266,,
39049,0.013901173,,
39050,0.013878105,,
39051,0.013780697,,
39052,0.0140110385,,
39053,0.01391188,,
39054,0.013834017,,
39055,0.013810814,,
39056,0.013823462,,
39057,0.013770091,,
39058,0.013793134,,
39059,0.01379579,,
39060,0.014031491,,
39061,0.013955078,,
39062,0.013848301,,
39063,0.013689032,,
39064,0.01375166,,
39065,0.0135725895,,
39066,0.013723283,,
39067,0.013578687,,
39068,0.013740144,,
39069,0.013715981,,
39070,0.01375584,,
39071,0.013744676,,
39072,0.01367736,,
39073,0.013551964,,
39074,0.013542276,,
39075,0.013763548,,
39076,0.013989366,,
39077,0.013875607,,
39078,0.013665011,,
39079,0.013759625,,
39080,0.013771098,,
39081,0.013654255,,
39082,0.014012984,,
39083,0.014326031,,
39084,0.014178924,,
39085,0.014094166,,
39086,0.014065335,,
39087,0.013974244,,
39088,0.013909426,,
39089,0.013773366,,
39090,0.013639277,,
39091,0.013609843,,
39092,0.013593881,,
39093,0.013413183,,
39094,0.013431049,,
39095,0.01335808,,
39096,0.013251134,,
39097,0.0132548325,,
39098,0.0131125385,,
39099,0.013085927,,
39100,0.012950813,,
39101,0.012860476,,
39102,0.0130641395,,
39103,0.0129162725,,
39104,0.012782332,,
39105,0.012614899,,
39106,0.012565132,,
39107,0.012440817,,
